"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2337","PLPP3",-1.19292279801715,12.4477788385315,-3.02847823767563,0.00473790214660663,0.0100739163766442,-3.62765697515566
"1693","CERS2",-0.43649126720938,14.2607323384531,-3.0314347917168,0.00470186067682186,0.0100063063862328,-3.63475526591292
"697","PAFAH1B1",0.598395861308853,15.7489811507325,3.04447607403687,0.00454595653633439,0.00971837308492883,-3.64090738182428
"2205","PYM1",1.02670661828509,13.2485313896919,3.03629102847944,0.00464322381893881,0.00989938676768328,-3.64910842814918
"241","CACNA2D1",-1.0061105339721,17.3187600654569,-3.04380527506789,0.00455385485910196,0.00972643999797321,-3.65828676980377
"1196","CYB5B",1.05861954740651,15.221643588605,3.02750711107729,0.00474979745099023,0.0100810282533168,-3.68529707088382
"1056","OXSR1",-0.692003805064081,15.7761769332088,-3.0276022517602,0.00474863082800608,0.0100810282533168,-3.68810115721331
"2755","APPL2",-9.20151140534871,9.89966312417737,-3.03641866155669,0.00464169208081416,0.00989938676768328,-3.68977987543958
"1596","MYO6",-0.595218808511508,13.6065450022648,-3.01004790114168,0.00496853452119291,0.0105074478932492,-3.69897773185247
"1317","AK4",-0.683167210900413,13.5415349798032,-3.00942339889754,0.00497653229897238,0.0105149311478287,-3.69928317602093
"48","RRBP1",-0.239839315078839,19.3693216755217,-3.01689107801154,0.00488168875217013,0.0103423378954332,-3.7035418231166
"3054","VKORC1L1",-0.567752939118081,16.7694461252633,-3.00238532741082,0.00506751169410622,0.0106689219416986,-3.70818279312436
"1993","MYH2",-1.09843732529025,11.0728585948347,-2.98604408563793,0.00528484787169184,0.0110967687279157,-3.71047788873893
"628","NOP58",-0.459814802464458,15.7203491477127,-3.00695691551377,0.00500823876456889,0.0105724503194749,-3.71173819974299
"192","TCP1",0.230352309286856,18.7048357450562,3.0184910716341,0.00486159150728375,0.0103090222789344,-3.71531857468791
"1443","HEBP2",1.06717818756569,14.5037234037428,3.0117019475949,0.0049474104011687,0.0104721667198885,-3.73206187709322
"1680","VTA1",-0.903051267007318,14.4750937947593,-3.00478861447981,0.00503626972028954,0.010619075315798,-3.74079670038491
"2785","ALG11",0.679905722077523,14.4400878931966,2.97897258005706,0.00538160072206191,0.0112898705539342,-3.74668231433029
"1672","CCDC6",0.520975754167498,13.6222887798805,2.97440132574792,0.00544503203318436,0.0114026514513754,-3.74851897176005
"1178","H2AZ1",-0.548315866693618,16.180548121101,-2.99295572188429,0.00519187117730649,0.0109209921820595,-3.75102785770975
"158","AP2B1",-0.295149565838822,17.7772960767862,-2.98882583022852,0.00524723981513974,0.0110276216435825,-3.75567898408986
"569","RAB11A",-10.2716136113967,11.1858494610334,-3.0045524131296,0.00503933217912552,0.010619075315798,-3.7673721335592
"2256","NRDC",0.523296402740673,13.4048367610957,2.9758148547297,0.00542534276162598,0.0113715184283681,-3.77631306268237
"2572","OSBPL9",2.63112353342652,10.6285991931223,2.95280550772522,0.00575435265844697,0.0119865402549629,-3.79564221124468
"2807","ERLEC1",-0.820536528542298,11.9849633854449,-2.94713914165728,0.00583821495200785,0.0120971097160233,-3.80520837172131
"2393","NDUFS6",1.07304709258541,12.2790884164548,2.95824622833085,0.0056748995055943,0.0118314880938916,-3.81178098763097
"534","SAR1A",0.309993561313382,17.5311515682175,2.96294261420312,0.00560714905517508,0.0117317280142882,-3.8198722110499
"3458","GCAT",-0.531671818667556,13.1062603913595,-2.95140830673069,0.00577492514477936,0.0120187762501233,-3.82192068009735
"1546","TXN",1.44092023496503,11.0745702743541,2.94751834188245,0.00583256701698984,0.0120960360827283,-3.82681687841385
"312","PRKCSH",-0.199504781941613,18.3311694684607,-2.9586110351253,0.00566960924666368,0.0118314880938916,-3.83342824700004
"1186","SNTB1",-0.879746623522442,14.6875896054144,-2.95845441712698,0.00567187987837078,0.0118314880938916,-3.84641837577488
"2769","PLSCR3",0.89530457388777,14.9265457905285,2.95926583581536,0.00566012529223759,0.0118314880938916,-3.8473328532888
"1441","NAXE",0.756645089917536,14.9376478253484,2.93803799370487,0.00597532655629886,0.0123270516358291,-3.84986054867904
"2243","VPS13C",-0.521768158469979,13.1486475196117,-2.93337243207289,0.00604678514152525,0.0124526806670013,-3.86042657437504
"1858","DDX42",-0.37759134624876,15.3617140694608,-2.93893583458377,0.00596166663660489,0.012309640918664,-3.86597227438931
"1472","',RHOG
""1483",-0.507262118342794,14.9967067100054,-2.94514206977807,0.00586804514675084,0.0121482444741339,-3.86761435448055
"872","WDR61",-0.424483372544963,16.088175687748,-2.94791270300861,0.00582669873225944,0.0120945031784047,-3.8722228558955
"605","ARF5",-0.521825621361524,14.791874642404,-2.94862819544014,0.00581606605983108,0.012083069400072,-3.87273161548894
"516","NNT",0.564135539496755,16.7767245170756,2.94352596584943,0.00589228990343561,0.0121877364844747,-3.88381306127778
"1612","S100A4",0.64806564511305,15.0897798115962,2.95019271498656,0.00579287997488698,0.0120455123287332,-3.88395578525057
"950","PPP2CB",-0.592505136094778,15.5213244239581,-2.93481295388573,0.00602463642164148,0.012417913183768,-3.89130011006451
"427","PDLIM1",-0.265422697184248,18.656657465391,-2.93073699974924,0.00608750477407738,0.0125255988283372,-3.90050398020331
"579","IKBIP",-0.802950785965499,17.0606467182792,-2.94239987976536,0.00590923917876924,0.012212082369446,-3.91445951541185
"1130","SRSF3",0.998703039738073,14.6632986768055,2.92409920511957,0.00619121116445655,0.0127278778777581,-3.93320790464681
"1778","MTCH1",1.32311043271388,15.5431031972457,2.91936717710903,0.00626615538783768,0.0128707268332067,-3.93707202769694
"1608","MYO1E",-0.94072617829234,12.4014453629774,-2.8872348405427,0.00679807657630676,0.0138427155154847,-3.95267969138264
"874","UBA6",-0.57824943509105,15.0201540145667,-2.90775917671843,0.00645362990537886,0.0131983168403151,-3.95498932789421
"153","P4HA1",-0.713194144181344,18.649649015393,-2.91835712351818,0.00628226243764746,0.0128925803550676,-3.9654310783772
"81","HDLBP",-0.316512265636055,19.2411018681006,-2.91314668809536,0.00636597244614465,0.0130303498507023,-3.9749499962058
"1728","SRRM2",0.755382420875594,14.2154503380171,2.89313658778157,0.00669730173375034,0.0136611050935842,-3.97627381053971
"2475","STON1",6.83220962702221,9.65208004048906,2.91468752371045,0.00634110899451857,0.0129907341521067,-3.97732138255293
"715","AHCY",0.337767703256044,17.7786135174163,2.9149665481487,0.00633661634092452,0.0129907341521067,-3.98297358921986
"1067","RRAS2",-0.932678886049597,13.3308860344979,-2.891611386349,0.00672320984216025,0.0137020992288797,-3.98792894658667
"2589","CDC42EP4",0.438412614927964,13.6774284007836,2.88481723648177,0.00683976804252949,0.0139035974519694,-4.00021993183719
"75","TXNRD1",0.25705266496375,19.9487389176375,2.87777585863052,0.00696256864445725,0.014116712694437,-4.00249967370236
"140","COL6A1",-0.560112486151464,18.2781525618783,-2.89378867580747,0.00668625357648785,0.0136503774314791,-4.00359116849055
"1679","ERAP1",-0.40872732729485,13.8766768464109,-2.87382641246548,0.00703234952144863,0.0142337168854729,-4.00546788013396
"277","UBR4",1.17482211740275,17.1084316448869,2.89753984229275,0.00662303045678952,0.0135330206387432,-4.01301239820012
"1446","RDH11",-0.761314640513212,14.2265763856556,-2.88149315345244,0.0068974839015856,0.0140088432729878,-4.01575087334144
"2115","MT-ND4",0.956030344795869,12.7435134223667,2.87841771792567,0.00695128953515713,0.0141059730842517,-4.01638681758483
"460","PNP",0.656690913399945,16.5622819252426,2.87501722940561,0.00701124071597549,0.0142031835122596,-4.02391145109898
"675","ABCE1",-0.466301794115269,16.6545707398245,-2.88500746078981,0.00683647894864878,0.0139035974519694,-4.02707193352856
"1776","SPTLC1",-0.401725701314612,13.1497851494661,-2.86529275959935,0.00718537428350434,0.0145185197604998,-4.04790901836177
"1388","BLMH",-1.00084496595408,14.6890461395607,-2.86927394983197,0.00711359913931095,0.0143858205578861,-4.04950896723314
"34","ANXA6",0.163158723503968,20.5699223442859,2.86471160718847,0.00719590828516737,0.0145273559387197,-4.06251372928697
"2033","ATP6V0A1",-0.556800600232156,13.4287804139837,-2.856689128471,0.00734281252755991,0.0147733378327528,-4.06293136400073
"1193","RPS13",-0.930646326910725,15.5957280196322,-2.86201848863644,0.00724491332123226,0.0146012868474066,-4.07337564941825
"826","ADSL",0.753203423647172,15.1584114554095,2.85314183123881,0.00740866186587387,0.0148931156689945,-4.07353488490353
"2631","RPL37A",-0.536386661706738,13.0027211380459,-2.86131182161413,0.00725782386532653,0.0146148152642527,-4.07916019841422
"2303","BCAR1",-0.279458814194994,14.7966565157069,-2.8493557878718,0.00747955370826137,0.0150100320375152,-4.0825785532278
"1595","PDCD6",0.62722615947969,14.3532406060771,2.86312373296894,0.00722476410711541,0.0145731341014355,-4.08765323604175
"2377","MAPK14",-0.4472876065134,12.9645828629354,-2.82925412252693,0.00786671768116335,0.0157201019425281,-4.09788688708697
"1004","KPNA2",-0.34926576018622,16.5117099344281,-2.85264857605692,0.00741786200922366,0.0148989085330063,-4.09915540906951
"1971","GOLPH3",-1.0032240110921,13.7078085267714,-2.82418313826916,0.00796730907829726,0.0158807394815088,-4.09997135153286
"1485","RPL12",0.69031934329732,14.5358705851632,2.8328569770224,0.00779597301376986,0.0156051819749315,-4.12274097910656
"1487","RANBP2",-1.30238413016146,12.1370357710432,-2.82500252446894,0.00795097403890472,0.0158615878035003,-4.12393174731989
"2052","GRAMD2B",-0.623526241510147,13.4330741387615,-2.83518030622523,0.00775066922579432,0.0155286814937572,-4.13452766811972
"1491","RPS20",-1.18687778184705,13.3541120847655,-2.81868594298918,0.0080777144993281,0.0160465465791202,-4.15047879259437
"626","CTNND1",-0.49525846842135,16.1154501946506,-2.83238229822177,0.00780525947909917,0.0156105189581983,-4.1516515577235
"2448","TTC1",0.638540893363086,14.1502529906327,2.81753928747089,0.00810092362708231,0.0160668270882141,-4.15581858011322
"216","FSCN1",-0.244314333331734,18.9324972021652,-2.83515457158456,0.00775116968539109,0.0155286814937572,-4.16341515900459
"1371","RBM3",0.614626054086439,15.7866830052307,2.81891426808574,0.00807310047116374,0.0160465465791202,-4.16969889864708
"165","CCT3",0.183673387979833,19.0323557400067,2.81750833143622,0.00810155106356514,0.0160668270882141,-4.17229850731232
"59","MAP4",-0.347337645384537,19.5343561209268,-2.82362564876413,0.007978440975762,0.0158894964703098,-4.17462213501162
"667","TUBB8",-1.16542081843239,13.0779825838547,-2.80918166532561,0.00827198210494993,0.0163619577696745,-4.17776117814368
"2321","AP1S1",0.56371953150829,14.8000124606464,2.82515272385612,0.00794798311098894,0.0158615878035003,-4.17905939340339
"773","DDX5",-0.686241027665036,14.9388775832178,-2.8229822255578,0.00799130688706052,0.0159016891474166,-4.18307967024544
"1172","RAC1",-0.935717585068783,14.1190242856541,-2.80883838656522,0.00827907983964444,0.0163619577696745,-4.18361104076897
"2868","PPIP5K2",-0.378885619780005,13.5110328060407,-2.80854924745327,0.00828506258566217,0.0163619577696745,-4.18462295575912
"1076","DNAJA1",0.785003433008712,14.3552166876906,2.80089772299939,0.00844486165047409,0.0166357424994302,-4.19947818474098
"363","MATR3",0.351544168281695,17.3125903419312,2.81326896015129,0.00818790814155654,0.0162244431914204,-4.19953064529729
"2445","DNMBP",-0.370244987528762,14.4591119723358,-2.79183129178477,0.00863793937916105,0.0169646833705435,-4.20068653653058
"2446","TAGLN3",-0.370244987528762,14.4591119723358,-2.79183129178477,0.00863793937916105,0.0169646833705435,-4.20068653653058
"1207","ALDH6A1",-0.494670038856131,13.6971740586707,-2.79273650780272,0.00861847822022339,0.0169635823399722,-4.20181674037764
"2666","PDK3",0.750836821830655,12.3856352649201,2.77668343843822,0.00896975469329337,0.0175378785794244,-4.20512121242759
"1772","EXOC3",0.389724672938385,15.1224067911567,2.80094080676359,0.00844395385042985,0.0166357424994302,-4.20784159570101
"138","ATP6V1A",0.287603751130173,18.3430635349688,2.80544254475637,0.00834960080715784,0.0164756139776386,-4.2165752950391
"2184","SMAD2",-0.550993873970274,14.2690758740516,-2.80881349325172,0.0082795947627089,0.0163619577696745,-4.22077674040095
"1052","MLEC",-1.0116534880735,15.3569278469269,-2.78895373221241,0.00870007683912046,0.0170672056461282,-4.23519569586261
"1456","RCC1",0.343009150371586,17.0598122652043,2.78751655053766,0.00873126718874629,0.0171141546392882,-4.23959931491906
"1346","ATP6V1F",-0.747115204442608,14.3947613246951,-2.79170670025216,0.00864062117388583,0.0169646833705435,-4.2443843898437
"2667","ARMC1",0.514201949340396,14.8595623556739,2.77520069660475,0.00900286596701031,0.0175880347557666,-4.24780302186708
"593","SNRNP200",0.67016200455177,15.4198766312877,2.77913337671832,0.00891529384678274,0.0174458613200944,-4.26488583162068
"1010","SF1",1.47792693321259,12.0811485053769,2.73626412333799,0.00991427601940895,0.0191936476631907,-4.27861503465965
"2510","CCAR1",-0.435316248270882,13.6232494963397,-2.75215228580658,0.00953245326482191,0.0185764667755786,-4.2799493179241
"1398","PLAA",0.83599003932758,15.445926296795,2.77963386785162,0.00890420623501011,0.0174386364635829,-4.27996701064883
"506","KRT19",-1.53757331049517,14.1007712199879,-2.76205354415116,0.00930148702835888,0.0181413617972459,-4.28437979709733
"193","AP2A1",0.29875710259618,17.5439575614706,2.76560534974912,0.00921991396415547,0.0179971499399657,-4.31551972448153
"2330","MAGED1",0.385652401456569,13.3451269867948,2.74510780922222,0.00970002247866536,0.0188562679346191,-4.31985230789391
"1247","NCEH1",0.812782998873713,13.5354405587633,2.74174242057504,0.00978104126309027,0.018966854686157,-4.32059575785935
"1314","SRI",0.523107209092887,16.0403854353612,2.75059494628546,0.00956926420156052,0.0186328034577041,-4.32707207513028
"445","BLVRB",0.880299396061299,16.2466530916035,2.74335264610298,0.00974219815345652,0.0189070808607823,-4.34924812451821
"1709","PSMB7",0.503513261251368,13.9297186760883,2.73346490914367,0.00998300485105386,0.0192950208514631,-4.34967938581775
"1458","TMSB10",-0.596751630300424,14.6597164776857,-2.74934158780159,0.0095989861003987,0.0186752551359242,-4.3537706065934
"1989","NAPG",0.438128396874189,14.8562544609032,2.73552815556512,0.00993230334197294,0.0192127738149075,-4.35982595837258
"848","GNAS",-0.359312129848212,15.3097451095512,-2.72211194719371,0.0102663260931463,0.0198101447853019,-4.36177215694201
"596","SCP2",0.243811837651985,17.9487716487821,2.73717870624146,0.0098919160313767,0.0191660953179838,-4.36913172544807
"95","GARS1",-0.390336022567344,18.8429682259397,-2.74466086400965,0.00971074616943615,0.0188615646355276,-4.36917521780584
"671","ANKFY1",0.62814651895447,15.1934734276073,2.71329846539191,0.0104914122135868,0.0202113970585274,-4.37497459209069
"1790","WASHC4",-1.20615482761201,13.8064739891603,-2.72613480825526,0.0101650875639359,0.0196308570645052,-4.38538617713499
"349","ATP6V1B2",0.154342113342815,17.5139027925193,2.697301213689,0.0109117283342186,0.020952650987042,-4.41655694415093
"135","HSPA4",-0.205663912928434,18.2704185400764,-2.71240686638163,0.0105144364629916,0.0202392172895789,-4.41877142336068
"117","TPM4",-0.341652105789415,19.8448594742753,-2.71697333662729,0.010397008020939,0.0200459075334212,-4.43288309382917
"603","NCLN",-0.401152094935856,16.209693431572,-2.69866220851401,0.0108753692188417,0.0208998538044244,-4.44230759817382
"249","TLN2",0.948966215640093,15.8655924454351,2.70800725018292,0.0106287396936683,0.0204425515478547,-4.44904807125317
"239","FAM114A1",0.333614276443323,18.4070846368008,2.69538723983716,0.0109630514460618,0.0210340726686848,-4.45592920401088
"840","RAB6A",-0.564783864037539,17.691152210373,-2.68903670812168,0.0111349512815357,0.0213465163592366,-4.46369765443797
"1601","NRAS",1.01221008720013,14.251546509702,2.68314768941771,0.011296591974903,0.0216212369130042,-4.47656036684743
"1028","U2AF2",1.09991261910962,14.9239162992459,2.68437541403915,0.0112627149700577,0.021573908935334,-4.49169349294352
"56","IPO5",-0.285599858543557,19.1494684495765,-2.6806443997202,0.0113659592820508,0.0217363600868418,-4.49734664235255
"2118","U2AF1",0.704853329362197,11.1273211331357,2.64311306185292,0.0124544815772042,0.0235695566284491,-4.50605780111445
"91","ESYT1",-0.173319357334934,18.7452809222324,-2.66321064794552,0.0118601262335831,0.0226263573291173,-4.5129665796618
"1564","CPSF6",-1.78159188867511,12.7230821759276,-2.65523820815554,0.0120926817668402,0.0230070829048753,-4.51376213364384
"2015","UGGT2",0.74516738769488,13.2067717951876,2.65590083260388,0.0120731932342936,0.0229956297628953,-4.52054279185431
"845","RPS18",-0.171204719295418,18.5847768407722,-2.6531088711161,0.0121555054662303,0.0230964398786229,-4.52173991685609
"870","H2AC19",0.633622695718899,13.5209499475906,2.64856584053693,0.0122905544427622,0.0233154685245643,-4.52630351535795
"901","FAM3C",0.332241083631932,17.3079424108044,2.67185584588681,0.0116126362413221,0.0221901104189931,-4.53120243061202
"2388","CHMP3",0.99573508444404,11.8033119155816,2.60105831541991,0.01378840286429,0.0258245067148497,-4.54189428724541
"1494","MMS19",0.297845890963443,15.886531724452,2.66627545884852,0.0117718343234797,0.0224761014856397,-4.54929534425645
"1345","SEC61B",-0.432762108615467,15.7830960125422,-2.65503308954165,0.0120987204419192,0.0230070829048753,-4.55089672577775
"208","ATP1A1",-0.349006487465359,17.8774815992339,-2.65696399004479,0.0120419853689268,0.0229547303960626,-4.56076272518043
"2661","NOC3L",-0.956305852705242,12.3299332825057,-2.62990230165755,0.0128600651794744,0.02427864987446,-4.56460562525818
"1630","MIA3",-0.641591745659732,15.1836312725899,-2.64792106424824,0.0123098336835059,0.0233332699563561,-4.56974359365122
"2249","RHOB",-0.497742631741883,13.8870594012654,-2.64161995480724,0.012499720654974,0.023636199923359,-4.5705315948134
"1667","RPL28",0.828106584276673,12.6971573399665,2.62613184535693,0.0129780434726221,0.0244737204256459,-4.57265617162259
"2000","PTCD3",-0.518262764509769,14.3720131531845,-2.62593757095968,0.0129841493861251,0.0244737204256459,-4.58405438893516
"79","ACLY",-0.297183315351175,19.095910605777,-2.64892312416284,0.0122798834686292,0.0233139816578322,-4.59006047164894
"1674","SDR39U1",0.500847088596507,14.4844908029554,2.61490804900071,0.0133351876254101,0.0250552768292565,-4.59777548368343
"979","H2AW",-0.606387182067083,14.9721724901296,-2.63425443678894,0.0127251198019264,0.0240431350103705,-4.59832996086827
"807","CAPRIN1",-0.703554997517989,16.3229513279696,-2.64474084379423,0.0124053347696855,0.0234954051300549,-4.59990547266979
"1782","NUDT21",1.92333764325975,12.0037911469327,2.59471844980781,0.0140005757159366,0.0261802993958592,-4.6015540708652
"1560","NENF",0.840802188524233,13.0623258555783,2.62537328465355,0.0130018995916566,0.0244876032245418,-4.61513243837005
"2203","KIF13B",1.54290843197736,11.9261429580845,2.60600045099399,0.0136250702091877,0.0255592009174738,-4.62552403957731
"994","PITRM1",-0.647053304116511,14.3130538498735,-2.60888227857432,0.0135306552370246,0.0254022970134585,-4.62888501467229
"1377","FKBP2",0.282118848519354,16.337723740866,2.62276380531774,0.0130842756125275,0.0246230821183878,-4.63694960903352
"1286","EXOC6B",0.871992199712403,14.5346019360809,2.60422851104268,0.013683424500734,0.0256482630943805,-4.6569459309675
"70","ANXA1",-0.219861991731851,21.5139169761502,-2.61778792216119,0.0132426929862317,0.0249013317875075,-4.6620648216189
"1043","DDT",-0.706804211246513,13.7226455039665,-2.58423931398086,0.014357890643741,0.0267847358686245,-4.6818138788486
"768","HLA-C",-0.590299785361425,13.9436253562394,-2.58445886103814,0.0143503191165935,0.0267847358686245,-4.68997493523099
"152","TPM2",-0.409235942778107,17.5019261424025,-2.57474122113598,0.014688999854908,0.0272944536311057,-4.6909842402931
"1915","ADH1C",-0.743275171288712,14.6059631022877,-2.59929631687042,0.0138470709366752,0.0259138041814921,-4.7000020431686
"1924","ATXN2",-0.638761770897965,12.3449330569515,-2.56588724757465,0.0150039771377061,0.0278358600241628,-4.70263239247782
"1091","MTHFD1L",-0.81548956863906,13.7848611697424,-2.54948417045324,0.0156039996279974,0.0287904781868685,-4.70294595094694
"2466","AHR",-0.710617554682258,13.3134280076532,-2.57778998360717,0.0145819590143546,0.0271812326923701,-4.70300394722577
"2082","MVD",0.815149652987091,13.1950059004349,2.57728175798363,0.0145997525373224,0.0271923992309495,-4.71032149749689
"2003","SORBS1",-0.445677360055744,15.4414482149391,-2.58553184289279,0.0143133680923727,0.0267439952153843,-4.71836867366274
"2149","PRKRA",-0.532684429752524,13.5157976649743,-2.57696041289605,0.0146110134968673,0.0271923992309495,-4.72113500920889
"794","OXCT1",0.49819270393752,15.35493237634,2.55906576796129,0.0152508782973715,0.0282272927984318,-4.73271356138734
"2041","H3C6",-0.324472977125427,15.6665377509661,-2.56076332849436,0.015189088517728,0.0281350123525551,-4.73373002847317
"1001","SLC25A1",0.289398663750018,16.6439179537438,2.57620073908196,0.0146376667342416,0.0272205190531086,-4.73388737425943
"1589","SKIV2L",-0.697951763377715,14.3249296381376,-2.56825374776739,0.0149191860495762,0.0277003470117327,-4.75455085779565
"2447","OGA",-0.535965869699805,12.6567777208967,-2.55580323733789,0.0153702817485471,0.0284259798926071,-4.75990537660659
"879","H1-4",-0.452605868797181,16.2400078070505,-2.5537478277672,0.0154459475725681,0.0285211780549064,-4.76214109891043
"1437","CGREF1",-0.332209427173258,19.520097070769,-2.55426077563001,0.0154270323877618,0.0285085755253467,-4.76886949034381
"637","MYBBP1A",0.61240345120563,16.3017051169129,2.56314763086185,0.0151026910234984,0.0279969696803532,-4.77455283525687
"2730","ORMDL2",-0.765710293950607,14.1592319228464,-2.54401068646567,0.0158090800315901,0.0291188365706049,-4.78441741016299
"1570","BANF1",-1.27226437497254,12.0946579271258,-2.52728110397415,0.0164513623589074,0.0301182550017885,-4.78818370138904
"3313","SUMO1",-0.797440292424379,11.5796246329066,-2.51036141267062,0.0171252390322533,0.0311824815737862,-4.79310811353706
"2602","DNAAF5",-0.656874841690845,12.4224316975828,-2.53255488328489,0.016246349653919,0.0297891854462994,-4.79801141956469
"594","RAB14",0.17859907728583,17.3626108190602,2.52612840827574,0.0164964874375306,0.030154044478835,-4.80370829513544
"887","AOX1",0.669372767107678,15.5439385139052,2.5363049417614,0.0161020006992272,0.0295704966111977,-4.80657499193667
"1486","GOLGA2",-0.528025374280106,12.1259380600401,-2.51250522605316,0.0170384762360092,0.0310484752430524,-4.80774927837455
"1963","CLIP1",0.439367812891336,14.4213734477667,2.5444205810151,0.0157936366800212,0.0291175881872478,-4.81191712689559
"2940","EBP",-0.432463090134762,13.5719954182948,-2.52950814367035,0.0163645003860455,0.0299825111968107,-4.81596614943372
"769","SFXN3",0.67337579082439,16.1516962227545,2.54233213841375,0.0158724666356757,0.0291944433127327,-4.81679100198739
"2191","PDGFRB",0.731152764328548,14.9336713516166,2.53494755386538,0.0161541132537534,0.0296431121029965,-4.81997619072142
"642","ERGIC1",0.311647787008255,17.6881368704264,2.53797267049889,0.0160381851190558,0.029476259166589,-4.82407702877791
"180","UGP2",0.438413305932584,18.3811125442243,2.54374727579412,0.0158190117247434,0.0291188365706049,-4.82590971052163
"1434","CPNE3",-0.693605446999946,13.4554697655919,-2.51960007785142,0.0167542063595125,0.0305777233713084,-4.83447315200069
"1627","PKD2",0.676704316148539,12.862610634662,2.49567147913087,0.0177307429343818,0.0321361197842216,-4.84135716319822
"289","KHSRP",-0.246714222100721,17.446445665135,-2.52668646030283,0.016474626958636,0.030137447919677,-4.8612603520941
"1750","SCAMP1",0.367129815472766,16.8794846786252,2.51623205547482,0.0168886060323593,0.0307991748061124,-4.86279276128385
"1433","NAGA",-0.732274972676676,14.3024028660118,-2.50968942146457,0.0171525186560874,0.0312080547770479,-4.86475976795096
"1321","NACA",-0.542227821648544,16.0695716333369,-2.52138226948677,0.0166834864782793,0.030472239439026,-4.86681044440065
"1799","CREG1",1.36262693735054,12.2134291510713,2.46532574585643,0.0190441062432174,0.0342010681808885,-4.87939401457156
"2573","ERAP2",0.613238362108151,14.2238629339311,2.50792819310017,0.0172242053042823,0.0313143223650715,-4.88751945225469
"791","MX1",0.827978111566396,14.0617897029614,2.47640195398741,0.0185547507288611,0.0334240658660463,-4.89567017013225
"1692","CBX3",-0.395533551994845,16.9179516124554,-2.48664012424415,0.0181126788744846,0.0327277370007929,-4.90464258341927
"814","CDV3",-0.390251543586598,16.903775256687,-2.48582092009125,0.0181476930213402,0.0327658959757429,-4.911186445967
"844","BCAP31",-0.329548149641574,17.6792800316479,-2.50050401345318,0.0175294188428041,0.0318201459825497,-4.91263424843089
"622","OGDH",0.60547948378573,16.5089519681072,2.48827855566111,0.0180428350819388,0.0326515772242608,-4.91263482124638
"512","TFRC",0.610284897971172,16.8443811678587,2.5036528793309,0.0173993662184677,0.0316084018051978,-4.91483677485035
"1640","DFFA",0.637545043733101,15.0762311385943,2.49959151314855,0.0175672725554355,0.0318643297582438,-4.91662251687509
"2449","MRPS2",-0.467626497188493,13.7074756802622,-2.46212658657605,0.0191876275476014,0.0343802627334681,-4.92064444676193
"1295","OPTN",-0.457300532799082,16.774300502853,-2.49221848196869,0.0178758905045802,0.0323743086096775,-4.9323476182481
"2454","MRPL48",0.4402643905727,14.3812327780938,2.47714391718071,0.0185223848739086,0.0333912718139729,-4.93714865133565
"2087","RPL30",0.3046267425963,14.5382103719265,2.47086579127352,0.0187978866578062,0.0338103865286857,-4.94088057935211
"393","RPSA",-0.238303290353547,19.4315646523907,-2.4873445481501,0.018082620095899,0.0326984802040874,-4.94201834223493
"1444","RRAGD",0.764551360029351,13.7102934646117,2.46733051916098,0.018954668518027,0.034066393571271,-4.94864506546877
"1055","SWAP70",-0.61662960699118,15.2145756890958,-2.48056969556819,0.018373614633134,0.03314841874899,-4.94879120607013
"1078","SUN2",1.07472153077293,13.9012764289799,2.46359660977872,0.0191215567799332,0.0343102327560312,-4.95550143243542
"2069","FTO",-0.682868011562716,14.4284869315615,-2.46331955381157,0.0191339932460479,0.0343102327560312,-4.95598118644649
"3467","RBBP9",-0.627887126908115,16.6564034198521,-2.44942132904653,0.0197674219186823,0.0352658417724901,-4.96022007056461
"191","KTN1",-0.349168370548409,17.6668749959578,-2.47466919920255,0.018630538405821,0.0335349691304778,-4.96032243195623
"1624","COASY",-0.555996373786883,15.4171691317422,-2.45707984573696,0.0194160458367357,0.0347218692664395,-4.96705859918561
"1678","RAB8B",1.328357947517,14.7084114233928,2.44596289482604,0.0199279910566759,0.0354375587568943,-4.98776720274793
"2290","HECTD1",-0.524995112106555,13.2955274544266,-2.44832243875265,0.0198183130316924,0.0352850436195098,-4.99421064661156
"2320","ENOPH1",0.492961992349638,14.3490230004182,2.45337963824988,0.0195850944954287,0.0349861006213794,-4.99491857801374
"1918","DBT",0.807865718534645,13.3160173445202,2.44812947943633,0.0198272615758484,0.0352850436195098,-4.99606133979517
"920","NUP93",-0.838522851045425,15.2895859359793,-2.45693905461387,0.0194224535888184,0.0347218692664395,-4.99877468605061
"670","CAPZA2",-0.404081454424314,16.9978773571028,-2.46084814281377,0.019245257237213,0.0344573398370146,-4.99991289017567
"159","GLS",-0.344304977709065,18.0795854550922,-2.44900777667657,0.0197865600784582,0.0352658417724901,-5.00595717698765
"712","IPO9",-0.429211133282862,16.3491515266762,-2.44919272164183,0.0197779992025469,0.0352658417724901,-5.01462165554917
"2356","UBE2D2",0.317123560112341,15.6638075389996,2.42617343922664,0.0208698900588818,0.0368347311069186,-5.01648128210274
"1774","SARNP",0.459470599751569,14.9497575321828,2.43192880371814,0.020591856812193,0.0364805397168678,-5.02116899401955
"171","IARS1",0.355880604829494,17.7183111632587,2.43987107166911,0.020213721537251,0.0358915326693057,-5.02770474911725
"1723","COPS6",-0.638242323049131,13.7981648003391,-2.43202046169054,0.02058745639246,0.0364805397168678,-5.03035024942195
